Filename,Content,Confidence,Status,Issues
060-B.N.M.P._Ward_No..pdf,"इस्लामपुरा, खुईम अपार्टमेन्टचा मागील परिसर, START मजिदच्या समोर, नगरपालिकेच्या मागील परिसर, नगरपालिका कार्यालयाच्या मागे शाळा, 4था निजामपुरा आग्रारोड बाग फिरदोस, फिरदोस मजिदच्या उजव्या बाजुचा परिसा",90.4,ok,
061-B.N.M.P._Ward_No..pdf,"खिजरारोड ते एम.टी.कंम्पा परिसर 4 या, मिस्त्री बिल्डिंगच्या बाजुचा परिसर 4था नि, वार्ड क्र 64 कुरेशी नगर, 2 निजामपुरा आर बी मदसाच्या डावी बाज",93.3,ok,
062-B.N.M.P._Ward_No..pdf,"वार्ड क्र 64 कुरेशी नगर, 2 निजामपुरा आर बी मदसाच्या डाबी बाज, मदसाच्या समोरचा भाग, सिराज चाळ, तासा विहीरी च्या बाजुला, वार्ड क्र.34 कुरेशी नगर, ऊर्दु शाळेच्या पुढील भाग",92.6,ok,
063-B.N.M.P._Ward_No..pdf,"वार्ड क्र 34 कुरेशी नगर इबा टेलर 2 नि., दुसरा निजामपुरा, पाचवा निजामपुरा, कुरेशी मजीद जवळ, मजीद रोड कुरेशी नगर",92.1,ok,
064-B.N.M.P._Ward_No..pdf,"बागेफिर्दोस FSIS, बागेफिदोस मागे निजामपुर, जमना मिलस्टोर्स जबळ अन्सारी रोड, महाराष्ट्र सायजिंग समोरील परिसर, जव्हाद हॉटेल समोरील परिसर, स्टार पॉवर लॉन्ड्री समोरील परिसर, दुसरा निजामपुरा एकलाक झोपडपटटी, बौधवाडा, वैधमंदिर चा परिसर, जव्हाद होटेल पोलीस चौकी च्या बाजुच्‌, जव्हाद हॉटेल मैदान शमशुसेठ बिल्डिंग, गोल्ड बिल्डिंग मेमन अपार्टमेन्ट परिसर, कुवारी कंपाऊड रोड परिसर",89.5,ok,
065-B.N.M.P._Ward_No..pdf,"बोधबाडा, कुवारी कंपाऊड रोड परिसर, पटेल मस्जीद पटेल मोहल्ला परिसर, चोथा निजामपुरा भिवंडी, चौथा निजामपुरा अन्सारी रोड परिसर",89.5,ok,
066-B.N.M.P._Ward_No..pdf,"वार्ड क्र.33 खडकरोड, सुतारआळी खडकरोड बोद्रवाडा, पटेल मोहल्ला बुबेरे हॉल जवळ चा प., मुगी मोहल्ला कब्रस्तान च्या समोरील प, महिला निजामपुरा मुर्गी मोहल्ला, तिनबत्ती निजामपुरा रोड 1ळा निजामपु, वार्ड क्र33, मुगी मोहल्ला दगडीशाळा जवळ परिसर",91.9,ok,
067-B.N.M.P._Ward_No..pdf,"वार्ड क्र33, मुगी मोहल्ला दगडीशाळा जवळ परिसर, घास बाजार कबस्तान समोरील परिसर, दगडी शाळा उजवीबाजुचा परिसर, चांदतारा मजिद समोरील परिसर, दुसरा निजामपुरा बिचमजिद च्या मागे, पटेल मोहल्ला बर्डी मोहल्ला बिच मस्जीद, शरफुबाऊद्दीन अली,जवळील परिसर दुसरा",91.6,ok,
068-B.N.M.P._Ward_No..pdf,"चांदतारा माजिद, चांदतारा मजिद समोरील डाव्या बाजु, शर फुउद्टीन आळी दुसरा निजामपुरा, बडी मोहल्ला दुसरा निजामपुरा, चक्रीपायरी दुसरा निजामपुरा, चांदतारा मजिद उजव्या बाजुचा परिसर, TARA उजव्या बाजुचा परिसर",87.5,ok,
069-B.N.M.P._Ward_No..pdf,"चांदतारा मजिद, च्या मागील परिसर, मराष्ट्रगादी कारखानाच्या समोर, विंचु बिल्डींग तिनबत्ती फस्टनिजामपुरा, सपना अपार्टमेन्ट तिनबत्ती फस्ट निजाम., लखपती बिल्डींग तिनबत्ती, तिनबत्ती निजामपुरा रोड",89.1,ok,
